transaction_id,store_name,product_name,product_category,total_price,age_group
T1993,Store_3,Product_I,Home,24.49,18-25
T1253,Store_10,Product_H,Electronics,264.62,60+
T1169,Store_9,Product_J,Home,250.91,41-60
T443,Store_10,Product_F,Home,149.64,41-60
T260,Store_9,Product_E,Electronics,103.99,60+
T765,Store_2,Product_F,Groceries,232.7,60+
T1112,Store_5,Product_J,Home,17.46,60+
T108,Store_8,Product_B,Toys,12.37,26-40
T1222,Store_2,Product_E,Clothing,13.41,41-60
T1886,Store_10,Product_J,Toys,147.78,18-25
T966,Store_4,Product_F,Electronics,253.39,18-25
T1537,Store_3,Product_H,Groceries,239.53,26-40
T461,Store_6,Product_H,Clothing,7.06,41-60
T52,Store_10,Product_G,Toys,71.18,26-40
T1677,Store_4,Product_D,Toys,55.53,18-25
T1151,Store_7,Product_D,Home,153.3,41-60
T146,Store_4,Product_B,Toys,51.48,41-60
T422,Store_2,Product_E,Clothing,106.52,18-25
T1794,Store_10,Product_J,Clothing,201.03,26-40
T1892,Store_5,Product_A,Clothing,13.71,60+
T540,Store_2,Product_E,Toys,261.11,60+
T1975,Store_9,Product_C,Groceries,84.85,18-25
T930,Store_6,Product_E,Groceries,85.67,41-60
T1873,Store_9,Product_J,Toys,45.22,18-25
T1745,Store_4,Product_F,Clothing,15.16,26-40
T490,Store_8,Product_H,Groceries,187.12,41-60
T373,Store_4,Product_F,Clothing,28.61,26-40
T1564,Store_1,Product_G,Groceries,61.99,41-60
T884,Store_7,Product_G,Clothing,76.14,60+
T1334,Store_10,Product_A,Clothing,234.71,18-25
T183,Store_5,Product_C,Groceries,108.11,60+
T769,Store_1,Product_I,Clothing,240.78,18-25
T747,Store_8,Product_H,Groceries,195.68,26-40
T95,Store_10,Product_H,Groceries,41.26,60+
T31,Store_4,Product_I,Clothing,76.13,41-60
T1881,Store_10,Product_H,Groceries,116.78,60+
T1478,Store_9,Product_J,Groceries,62.82,60+
T1442,Store_10,Product_F,Toys,108.74,26-40
T1790,Store_3,Product_I,Home,239.61,18-25
T459,Store_4,Product_G,Clothing,51.16,41-60
T737,Store_9,Product_G,Electronics,17.76,41-60
T1688,Store_2,Product_C,Clothing,208.31,26-40
T1019,Store_1,Product_F,Home,292.45,18-25
T1099,Store_3,Product_H,Groceries,278.12,41-60
T1476,Store_10,Product_D,Groceries,26.15,60+
T1646,Store_1,Product_F,Groceries,180.94,18-25
T1098,Store_3,Product_E,Groceries,262.77,18-25
T1073,Store_10,Product_E,Groceries,47.97,60+
T1984,Store_2,Product_C,Electronics,109.47,26-40
T761,Store_9,Product_B,Clothing,128.0,41-60
T1437,Store_7,Product_H,Groceries,165.79,26-40
T124,Store_9,Product_E,Clothing,216.09,18-25
T381,Store_8,Product_D,Home,164.23,41-60
T1534,Store_9,Product_F,Home,213.52,60+
T1592,Store_4,Product_B,Electronics,106.89,60+
T1158,Store_3,Product_D,Toys,156.1,18-25
T1990,Store_5,Product_F,Home,199.04,26-40
T1576,Store_6,Product_I,Home,256.89,26-40
T1368,Store_3,Product_A,Toys,146.61,41-60
T618,Store_7,Product_J,Clothing,271.93,18-25
T1189,Store_3,Product_G,Home,173.07,60+
T1363,Store_4,Product_I,Clothing,238.94,60+
T475,Store_7,Product_G,Groceries,20.96,18-25
T547,Store_10,Product_G,Groceries,168.38,18-25
T552,Store_5,Product_H,Clothing,72.99,26-40
T862,Store_4,Product_E,Home,263.16,18-25
T190,Store_4,Product_I,Groceries,125.62,18-25
T137,Store_9,Product_C,Groceries,282.28,18-25
T1181,Store_7,Product_E,Toys,232.29,41-60
T1132,Store_10,Product_E,Groceries,79.03,18-25
T944,Store_7,Product_A,Electronics,64.86,26-40
T515,Store_6,Product_F,Groceries,83.38,60+
T48,Store_9,Product_C,Home,165.46,60+
T691,Store_10,Product_B,Toys,144.62,41-60
T357,Store_8,Product_F,Groceries,269.49,60+
T1326,Store_4,Product_D,Home,97.68,18-25
T535,Store_6,Product_G,Electronics,80.99,18-25
T361,Store_9,Product_D,Groceries,69.93,26-40
T1558,Store_4,Product_D,Home,144.23,18-25
T1074,Store_6,Product_D,Clothing,190.59,60+
T507,Store_6,Product_G,Home,282.64,26-40
T1252,Store_8,Product_C,Clothing,229.61,60+
T1305,Store_3,Product_C,Clothing,201.48,18-25
T1044,Store_6,Product_J,Toys,185.82,60+
T1267,Store_4,Product_G,Electronics,194.42,26-40
T1477,Store_3,Product_J,Home,255.29,60+
T1480,Store_9,Product_J,Toys,240.68,18-25
T1170,Store_7,Product_C,Home,23.27,18-25
T835,Store_8,Product_E,Electronics,97.83,26-40
T1065,Store_6,Product_G,Toys,62.16,18-25
T1143,Store_4,Product_E,Electronics,37.98,18-25
T1081,Store_9,Product_A,Groceries,282.92,18-25
T1240,Store_8,Product_J,Home,299.1,60+
T349,Store_4,Product_J,Toys,204.71,26-40
T420,Store_7,Product_I,Home,54.28,18-25
T1356,Store_1,Product_B,Electronics,188.54,60+
T1378,Store_6,Product_I,Toys,197.9,26-40
T1209,Store_8,Product_D,Home,258.59,26-40
T925,Store_8,Product_H,Electronics,145.23,60+
T793,Store_4,Product_B,Home,234.02,41-60
T166,Store_8,Product_H,Groceries,180.09,18-25
T1136,Store_9,Product_D,Toys,148.86,26-40
T699,Store_10,Product_B,Home,167.93,41-60
T1189,Store_3,Product_F,Toys,289.87,18-25
T913,Store_1,Product_E,Groceries,296.05,60+
T669,Store_7,Product_C,Clothing,249.54,26-40
T195,Store_4,Product_D,Electronics,193.94,26-40
T1216,Store_2,Product_G,Electronics,220.28,41-60
T1394,Store_6,Product_J,Electronics,281.16,41-60
T121,Store_10,Product_H,Clothing,292.83,18-25
T1950,Store_8,Product_A,Electronics,235.59,26-40
T1922,Store_3,Product_F,Electronics,284.36,41-60
T162,Store_7,Product_D,Electronics,51.24,60+
T773,Store_5,Product_D,Home,64.84,41-60
T1830,Store_10,Product_G,Home,117.87,41-60
T805,Store_8,Product_D,Clothing,217.34,18-25
T1806,Store_10,Product_J,Home,161.31,60+
T123,Store_5,Product_F,Clothing,66.13,60+
T1502,Store_2,Product_E,Groceries,284.23,26-40
T707,Store_8,Product_D,Clothing,144.54,18-25
T1465,Store_2,Product_B,Toys,245.8,41-60
T958,Store_4,Product_F,Home,291.95,18-25
T964,Store_7,Product_B,Toys,14.45,41-60
T1255,Store_9,Product_A,Electronics,94.0,18-25
T1133,Store_7,Product_A,Toys,227.31,41-60
T135,Store_3,Product_H,Home,30.88,26-40
T1789,Store_3,Product_E,Clothing,118.57,18-25
T922,Store_7,Product_H,Home,239.39,60+
T1117,Store_1,Product_E,Toys,161.03,18-25
T141,Store_5,Product_H,Clothing,60.27,60+
T314,Store_7,Product_A,Home,112.21,41-60
T1101,Store_6,Product_H,Electronics,95.34,60+
T449,Store_9,Product_C,Groceries,8.03,26-40
T1976,Store_6,Product_H,Home,234.34,18-25
T1315,Store_5,Product_J,Groceries,159.21,18-25
T919,Store_3,Product_I,Home,233.5,60+
T238,Store_2,Product_J,Electronics,156.0,60+
T436,Store_8,Product_H,Electronics,253.76,26-40
T1796,Store_6,Product_F,Electronics,272.66,18-25
T1724,Store_9,Product_B,Clothing,78.77,18-25
T942,Store_6,Product_F,Toys,265.28,18-25
T1415,Store_3,Product_I,Clothing,161.09,26-40
T180,Store_9,Product_J,Groceries,51.16,41-60
T1678,Store_3,Product_C,Electronics,77.23,41-60
T1638,Store_4,Product_D,Groceries,47.42,18-25
T298,Store_7,Product_J,Electronics,90.35,41-60
T1298,Store_4,Product_A,Toys,67.59,60+
T49,Store_3,Product_F,Groceries,15.33,41-60
T211,Store_8,Product_G,Groceries,116.72,26-40
T305,Store_10,Product_A,Toys,143.98,41-60
T284,Store_3,Product_C,Electronics,273.29,18-25
T655,Store_4,Product_I,Toys,41.99,18-25
T1686,Store_4,Product_B,Groceries,209.48,26-40
T382,Store_3,Product_I,Clothing,218.62,18-25
T25,Store_3,Product_F,Home,83.51,18-25
T955,Store_10,Product_C,Toys,5.45,41-60
T1024,Store_2,Product_A,Clothing,208.96,26-40
T828,Store_3,Product_C,Toys,68.77,18-25
T636,Store_1,Product_J,Electronics,86.34,41-60
T1950,Store_4,Product_J,Home,66.68,26-40
T293,Store_6,Product_G,Clothing,213.8,60+
T739,Store_2,Product_F,Electronics,12.41,18-25
T343,Store_9,Product_H,Home,99.35,26-40
T1694,Store_6,Product_D,Electronics,289.54,26-40
T190,Store_3,Product_H,Groceries,201.2,18-25
T1198,Store_6,Product_G,Groceries,247.61,41-60
T1261,Store_6,Product_I,Electronics,109.75,60+
T528,Store_6,Product_E,Toys,233.24,26-40
T1804,Store_2,Product_D,Electronics,6.57,18-25
T336,Store_1,Product_B,Clothing,67.24,41-60
T1473,Store_9,Product_J,Home,157.59,26-40
T1337,Store_3,Product_J,Home,217.83,60+
T1731,Store_6,Product_G,Home,165.38,60+
T557,Store_6,Product_A,Toys,101.2,18-25
T1109,Store_2,Product_I,Clothing,238.14,26-40
T1684,Store_7,Product_J,Toys,116.78,60+
T518,Store_1,Product_C,Clothing,261.68,41-60
T1857,Store_4,Product_A,Toys,41.26,60+
T119,Store_3,Product_G,Clothing,85.06,60+
T1002,Store_1,Product_G,Home,41.86,41-60
T1443,Store_2,Product_A,Clothing,263.08,60+
T1379,Store_5,Product_F,Groceries,245.75,18-25
T874,Store_1,Product_E,Electronics,267.61,18-25
T421,Store_4,Product_C,Clothing,129.02,26-40
T509,Store_4,Product_F,Groceries,251.2,60+
T1898,Store_10,Product_A,Groceries,236.04,60+
T48,Store_7,Product_E,Toys,94.01,18-25
T1038,Store_8,Product_H,Toys,162.97,60+
T1035,Store_3,Product_E,Toys,210.69,60+
T1423,Store_8,Product_A,Electronics,244.48,26-40
T490,Store_1,Product_B,Home,148.2,26-40
T1662,Store_10,Product_I,Toys,194.3,60+
T524,Store_4,Product_D,Clothing,147.58,41-60
T1248,Store_2,Product_I,Home,98.58,60+
T1555,Store_1,Product_A,Groceries,65.61,26-40
T411,Store_7,Product_A,Home,178.24,26-40
T469,Store_9,Product_G,Clothing,22.93,41-60
T1098,Store_9,Product_J,Groceries,80.12,26-40
T427,Store_4,Product_J,Electronics,88.8,60+
T1132,Store_5,Product_J,Groceries,104.02,26-40
T1947,Store_10,Product_F,Clothing,265.77,41-60
T25,Store_8,Product_H,Clothing,231.26,41-60
T109,Store_4,Product_B,Home,16.65,41-60
T317,Store_10,Product_G,Clothing,217.82,26-40
T1724,Store_3,Product_G,Electronics,222.46,60+
T1098,Store_2,Product_A,Groceries,34.67,26-40
T1661,Store_10,Product_C,Clothing,271.9,60+
T105,Store_1,Product_I,Clothing,275.2,18-25
T405,Store_4,Product_G,Groceries,113.57,41-60
T1619,Store_2,Product_H,Clothing,244.28,26-40
T274,Store_4,Product_H,Electronics,281.14,41-60
T978,Store_2,Product_A,Electronics,223.3,60+
T1784,Store_4,Product_C,Toys,82.7,26-40
T1904,Store_9,Product_J,Toys,37.61,18-25
T444,Store_9,Product_G,Groceries,12.84,41-60
T1157,Store_9,Product_I,Clothing,197.42,26-40
T708,Store_1,Product_B,Home,95.81,41-60
T1508,Store_8,Product_B,Electronics,22.85,60+
T1441,Store_2,Product_H,Groceries,261.44,60+
T27,Store_10,Product_E,Groceries,99.31,41-60
T504,Store_10,Product_H,Electronics,287.83,60+
T1845,Store_10,Product_H,Groceries,213.9,41-60
T780,Store_8,Product_B,Home,140.71,18-25
T42,Store_2,Product_H,Groceries,269.47,26-40
T766,Store_7,Product_E,Electronics,222.86,60+
T377,Store_5,Product_E,Electronics,199.43,41-60
T1027,Store_2,Product_J,Clothing,279.17,18-25
T869,Store_6,Product_C,Home,103.01,41-60
T1835,Store_5,Product_J,Clothing,52.69,18-25
T1588,Store_4,Product_A,Toys,244.57,60+
T1035,Store_1,Product_E,Toys,79.42,18-25
T1789,Store_8,Product_B,Clothing,131.21,18-25
T1085,Store_6,Product_C,Electronics,13.8,41-60
T1796,Store_9,Product_B,Clothing,274.64,41-60
T1298,Store_9,Product_A,Groceries,53.09,26-40
T1088,Store_2,Product_B,Electronics,129.93,18-25
T1921,Store_5,Product_D,Electronics,218.6,41-60
T1300,Store_7,Product_D,Groceries,103.6,18-25
T967,Store_5,Product_D,Clothing,188.74,60+
T281,Store_5,Product_H,Groceries,167.04,26-40
T1999,Store_9,Product_A,Clothing,230.15,18-25
T832,Store_10,Product_F,Groceries,186.03,18-25
T904,Store_9,Product_D,Clothing,59.82,41-60
T1155,Store_2,Product_J,Electronics,121.76,18-25
T529,Store_6,Product_F,Clothing,45.58,60+
T1199,Store_1,Product_J,Home,149.0,18-25
T1459,Store_5,Product_H,Electronics,135.69,41-60
T747,Store_7,Product_J,Home,70.9,26-40
T647,Store_3,Product_E,Groceries,206.37,18-25
T448,Store_4,Product_A,Groceries,89.08,41-60
T1369,Store_4,Product_E,Clothing,232.18,18-25
T20,Store_4,Product_C,Electronics,140.1,60+
T1001,Store_10,Product_G,Clothing,262.72,26-40
T1811,Store_6,Product_F,Toys,200.05,18-25
T294,Store_10,Product_I,Home,182.22,18-25
T1049,Store_10,Product_G,Clothing,271.28,41-60
T823,Store_6,Product_E,Groceries,79.5,60+
T936,Store_4,Product_G,Electronics,124.95,41-60
T1764,Store_8,Product_F,Clothing,99.1,41-60
T1317,Store_2,Product_J,Electronics,291.31,26-40
T802,Store_4,Product_G,Clothing,253.22,41-60
T408,Store_3,Product_G,Clothing,163.57,60+
T624,Store_9,Product_D,Clothing,265.79,41-60
T1064,Store_4,Product_F,Toys,19.61,60+
T1687,Store_5,Product_E,Electronics,155.31,18-25
T1908,Store_4,Product_F,Toys,72.29,26-40
T639,Store_4,Product_A,Groceries,223.91,60+
T834,Store_3,Product_I,Groceries,36.68,18-25
T1477,Store_5,Product_C,Home,259.1,26-40
T1537,Store_5,Product_G,Home,146.55,41-60
T1058,Store_6,Product_C,Home,214.1,26-40
T608,Store_8,Product_A,Electronics,237.33,26-40
T418,Store_6,Product_J,Toys,139.41,26-40
T1868,Store_10,Product_E,Toys,108.47,41-60
T1002,Store_4,Product_D,Home,159.91,18-25
T1937,Store_9,Product_I,Toys,180.81,18-25
T839,Store_8,Product_F,Home,217.36,26-40
T544,Store_10,Product_E,Clothing,141.37,60+
T923,Store_10,Product_H,Electronics,50.04,41-60
T1845,Store_2,Product_F,Electronics,215.53,41-60
T393,Store_1,Product_D,Groceries,197.59,26-40
T1205,Store_9,Product_C,Home,126.26,60+
T1842,Store_2,Product_F,Home,43.54,60+
T1171,Store_6,Product_E,Electronics,156.75,60+
T1402,Store_10,Product_B,Toys,122.53,41-60
T1407,Store_7,Product_H,Clothing,150.78,18-25
T513,Store_9,Product_C,Groceries,282.68,41-60
T1114,Store_4,Product_G,Toys,281.58,26-40
T1552,Store_5,Product_C,Toys,151.8,26-40
T581,Store_6,Product_G,Groceries,124.23,60+
T1432,Store_4,Product_J,Electronics,6.44,18-25
T1766,Store_8,Product_E,Toys,161.73,26-40
T1570,Store_4,Product_C,Clothing,161.23,26-40
T1800,Store_2,Product_D,Toys,119.64,26-40
T1309,Store_10,Product_G,Electronics,223.45,18-25
T572,Store_4,Product_H,Electronics,227.97,41-60
T1754,Store_4,Product_G,Groceries,67.45,26-40
T1985,Store_4,Product_E,Home,123.93,18-25
T580,Store_9,Product_H,Groceries,74.78,41-60
T573,Store_10,Product_I,Electronics,217.31,18-25
T1081,Store_5,Product_B,Clothing,158.33,18-25
T1426,Store_6,Product_E,Groceries,132.08,41-60
T1503,Store_2,Product_C,Clothing,5.02,18-25
T1441,Store_4,Product_J,Toys,154.5,41-60
T1989,Store_3,Product_H,Electronics,214.15,41-60
T1879,Store_6,Product_A,Clothing,42.98,26-40
T1708,Store_4,Product_B,Toys,168.21,26-40
T529,Store_4,Product_H,Toys,270.37,18-25
T1500,Store_10,Product_H,Home,251.59,41-60
T1981,Store_1,Product_B,Home,105.56,18-25
T1978,Store_3,Product_F,Toys,89.84,60+
T1940,Store_9,Product_I,Toys,62.87,60+
T1148,Store_8,Product_A,Groceries,200.08,26-40
T775,Store_9,Product_G,Toys,234.96,60+
T361,Store_1,Product_H,Groceries,119.21,60+
T1233,Store_2,Product_G,Clothing,223.49,26-40
T1796,Store_5,Product_F,Clothing,96.58,41-60
T328,Store_10,Product_J,Groceries,238.8,60+
T385,Store_6,Product_C,Groceries,152.77,60+
T819,Store_1,Product_I,Clothing,190.78,60+
T875,Store_8,Product_H,Toys,82.61,18-25
T1713,Store_9,Product_H,Toys,230.89,18-25
T1326,Store_5,Product_H,Electronics,109.15,18-25
T597,Store_3,Product_I,Electronics,110.21,41-60
T1417,Store_8,Product_J,Home,235.64,26-40
T1642,Store_2,Product_C,Electronics,291.89,41-60
T690,Store_4,Product_G,Electronics,138.25,26-40
T1381,Store_4,Product_D,Home,100.77,41-60
T1629,Store_2,Product_A,Home,56.49,60+
T937,Store_7,Product_A,Groceries,212.19,18-25
T1648,Store_9,Product_G,Electronics,26.71,18-25
T210,Store_1,Product_G,Groceries,274.23,26-40
T1357,Store_4,Product_A,Clothing,153.82,26-40
T1486,Store_7,Product_E,Groceries,170.24,18-25
T1569,Store_7,Product_H,Home,227.25,26-40
T235,Store_2,Product_B,Toys,289.87,60+
T1415,Store_4,Product_D,Groceries,75.15,41-60
T561,Store_2,Product_B,Electronics,107.82,26-40
T340,Store_4,Product_G,Groceries,19.86,41-60
T469,Store_7,Product_I,Groceries,202.96,41-60
T1603,Store_6,Product_E,Clothing,220.43,41-60
T331,Store_10,Product_F,Toys,75.39,18-25
T178,Store_10,Product_J,Electronics,90.54,60+
T1170,Store_7,Product_B,Electronics,113.55,18-25
T429,Store_9,Product_C,Clothing,182.98,41-60
T1799,Store_8,Product_H,Groceries,298.88,60+
T736,Store_2,Product_J,Groceries,133.45,18-25
T167,Store_8,Product_I,Toys,274.18,18-25
T1820,Store_9,Product_C,Clothing,170.01,60+
T380,Store_10,Product_J,Electronics,176.52,18-25
T1097,Store_6,Product_I,Electronics,62.67,26-40
T979,Store_9,Product_E,Toys,194.69,60+
T279,Store_1,Product_E,Home,167.69,26-40
T762,Store_6,Product_G,Clothing,258.16,26-40
T40,Store_3,Product_C,Clothing,221.01,18-25
T1455,Store_7,Product_B,Clothing,164.99,18-25
T1175,Store_5,Product_J,Electronics,122.89,18-25
T1932,Store_10,Product_J,Groceries,246.47,41-60
T938,Store_2,Product_G,Clothing,226.6,41-60
T543,Store_2,Product_A,Groceries,93.9,41-60
T1247,Store_2,Product_H,Clothing,166.07,18-25
T500,Store_9,Product_C,Electronics,138.34,26-40
T728,Store_6,Product_A,Toys,233.72,60+
T1627,Store_4,Product_J,Clothing,192.57,60+
T1126,Store_7,Product_G,Home,68.79,60+
T789,Store_3,Product_B,Home,61.97,41-60
T1946,Store_5,Product_H,Groceries,136.19,18-25
